,psgc_code,formatted_address,province,latitude,longitude,accuracy,google_place_id,type,input_string,number_of_results,status
649,126311011,"Matapol, Norala, South Cotabato, Philippines",South Cotabato,6.5578424,124.6358702,APPROXIMATE,ChIJq0GUKYcF-DIR6JMQ8VXpvRI,"administrative_area_level_5,political","Matapol,Norala,South Cotabato",1,OK
650,126311013,"Poblacion, South Cotabato, Philippines",South Cotabato,6.4979465,124.6524669,APPROXIMATE,ChIJ50ssQrkE-DIRvKTjwBSEAN8,"administrative_area_level_5,political","Poblacion,Norala,South Cotabato",1,OK
651,126311014,"Puti, Norala, South Cotabato, Philippines",South Cotabato,6.5058594,124.7243495,APPROXIMATE,ChIJ6ylYQAsb-DIRD_rXDgEcWO0,"administrative_area_level_5,political","Puti,Norala,South Cotabato",1,OK
652,126311016,"San Jose, Norala, South Cotabato, Philippines",South Cotabato,6.5332555,124.6331037,APPROXIMATE,ChIJA1b-HrAF-DIRQUtzCh4a1yE,"administrative_area_level_5,political","San Jose,Norala,South Cotabato",1,OK
653,126311017,"San Miguel, South Cotabato, Philippines",South Cotabato,6.4797122,124.7132945,APPROXIMATE,ChIJz-w32YQc-DIRrvo8MXJtL_Q,"administrative_area_level_5,political","San Miguel,Norala,South Cotabato",1,OK
654,126311020,"Simsiman, Norala, South Cotabato, Philippines",South Cotabato,6.5380727,124.6579985,APPROXIMATE,ChIJERAXeRYF-DIR6D-bdfiKiMA,"administrative_area_level_5,political","Simsiman,Norala,South Cotabato",1,OK
655,126311021,"Tinago, South Cotabato, Philippines",South Cotabato,6.5427559,124.7132945,APPROXIMATE,ChIJb03BRZEa-DIRYgLRzFthBWU,"administrative_area_level_5,political","Tinago,Norala,South Cotabato",1,OK
656,126311022,"Benigno Aquino Jr., Norala, South Cotabato, Philippines",South Cotabato,6.5084462,124.6911804,APPROXIMATE,ChIJw1-stzMb-DIR98t40t-ukho,"administrative_area_level_5,political","Benigno Aquino, Jr.,Norala,South Cotabato",1,OK
657,126312000,"Polomolok, South Cotabato, Philippines",South Cotabato,6.224513,125.0608405,APPROXIMATE,ChIJvaaAj-ua9zIRC7G6GXjqRFc,"locality,political","POLOMOLOK,South Cotabato",1,OK
658,126312001,"Bentung, Polomolok, South Cotabato, Philippines",South Cotabato,6.2246265,125.0002604,APPROXIMATE,ChIJl0RsiU2Q9zIRL1pVWtvrdXg,"administrative_area_level_5,political","Bentung,Polomolok,South Cotabato",1,OK
659,126312002,"Crossing Palkan, Polomolok, South Cotabato, Philippines",South Cotabato,6.260361,125.0002604,APPROXIMATE,ChIJK1vxsc6P9zIRGYS7AH7QuR0,"administrative_area_level_5,political","Crossing Palkan,Polomolok,South Cotabato",1,OK
660,126312003,"Glamang, Polomolok, Timog Cotabato, Philippines",South Cotabato,6.1580321,125.055335,APPROXIMATE,ChIJ0TUG-JyZ9zIRPsuTZ1z3VRg,"political,sublocality,sublocality_level_1","Glamang,Polomolok,South Cotabato",1,OK
661,126312004,"Kinilis, Polomolok, South Cotabato, Philippines",South Cotabato,6.2861834,125.0718504,APPROXIMATE,ChIJz_Tq6siF9zIRUNtQKhL4CYw,"administrative_area_level_5,political","Kinilis,Polomolok,South Cotabato",1,OK
662,126312005,"Klinan 6, Polomolok, South Cotabato, Philippines",South Cotabato,6.1798133,125.1213769,APPROXIMATE,ChIJt-p7t_ab9zIR2vTF3lFF6pg,"administrative_area_level_5,political","Klinan 6,Polomolok,South Cotabato",1,OK
663,126312006,"Koronadal Proper, Polomolok, South Cotabato, Philippines",South Cotabato,6.227899,124.9864861,APPROXIMATE,ChIJXW6lN8qR9zIRhTKQBQGvvSA,"administrative_area_level_5,political","Koronadal Proper,Polomolok,South Cotabato",1,OK
664,126312007,"Lam-Caliaf, Polomolok, South Cotabato, Philippines",South Cotabato,6.2570147,125.044323,APPROXIMATE,ChIJ-_7O81uF9zIRLBfAaueSetk,"administrative_area_level_5,political","Lam-Caliaf,Polomolok,South Cotabato",1,OK
665,126312008,"Landan, Polomolok, South Cotabato, Philippines",South Cotabato,6.312812,125.1323788,APPROXIMATE,ChIJRdqazOKD9zIRNS9l2NWaDXo,"administrative_area_level_5,political","Landan,Polomolok,South Cotabato",1,OK
666,126312009,"Lumakil, Polomolok, South Cotabato, Philippines",South Cotabato,6.2051098,125.0222946,APPROXIMATE,ChIJF-HTdIeQ9zIR1G9e6qXOXIc,"administrative_area_level_5,political","Lumakil,Polomolok,South Cotabato",1,OK
667,126312011,"Maligo, Polomolok, South Cotabato, Philippines",South Cotabato,6.3055689,125.1103736,APPROXIMATE,ChIJDcY3WWqE9zIRC1MCQ4PhIdU,"administrative_area_level_5,political","Maligo,Polomolok,South Cotabato",1,OK
668,126312013,"Palkan, Cannery Site, Polomolok, Timog Cotabato, Philippines",South Cotabato,6.295256,125.030502,APPROXIMATE,ChIJ3Z-7WGaP9zIRy_4d0De83H8,"neighborhood,political","Palkan,Polomolok,South Cotabato",1,OK
669,126312014,"Poblacion, Polomolok, Timog Cotabato, Philippines",South Cotabato,6.2277253,125.0773548,APPROXIMATE,ChIJMdOYNsOa9zIRiqdbOqbbtGk,"neighborhood,political","Poblacion,Polomolok,South Cotabato",1,OK
670,126312015,"Polo, Polomolok, South Cotabato, Philippines",South Cotabato,6.2706845,125.0993687,APPROXIMATE,ChIJv-_gp_qE9zIR1E4HcYEPp2M,"administrative_area_level_5,political","Polo,Polomolok,South Cotabato",1,OK
671,126312016,"Magsaysay, Polomolok, Timog Cotabato, Philippines",South Cotabato,6.2042285,125.0635931,APPROXIMATE,ChIJuUtdLV6a9zIRNSEr6tVcjBk,"political,sublocality,sublocality_level_1","Magsaysay,Polomolok,South Cotabato",1,OK
672,126312017,"Rubber, Polomolok, South Cotabato, Philippines",South Cotabato,6.184412,125.0305559,APPROXIMATE,ChIJEXh-ubyQ9zIRAG8iHEx4NpE,"administrative_area_level_5,political","Rubber,Polomolok,South Cotabato",1,OK
673,126312018,"Silway 7, South Cotabato, Philippines",South Cotabato,6.1697086,125.1076225,APPROXIMATE,ChIJAyMmyu6b9zIRZYF6IFPX4Os,"administrative_area_level_5,political","Silway 7,Polomolok,South Cotabato",1,OK
674,126312019,"Silway 8, Polomolok, South Cotabato, Philippines",South Cotabato,6.1831253,125.0773548,APPROXIMATE,ChIJGayO7Uma9zIRsTHEud3Z7-E,"administrative_area_level_5,political","Silway 8,Polomolok,South Cotabato",1,OK
675,126312020,"Sulit, Polomolok, South Cotabato, Philippines",South Cotabato,6.2344274,125.0218299,APPROXIMATE,ChIJ11lXhBmQ9zIROgRDK3-qxbM,"neighborhood,political","Sulit,Polomolok,South Cotabato",1,OK
676,126312021,"Sumbakil, South Cotabato, Philippines",South Cotabato,6.2417161,124.9809758,APPROXIMATE,ChIJkdDEcsWR9zIRutMgUnOdtSM,"administrative_area_level_5,political","Sumbakil,Polomolok,South Cotabato",1,OK
677,126312022,"Upper Klinan, Polomolok, South Cotabato, Philippines",South Cotabato,6.2258519,125.1225909,APPROXIMATE,ChIJOYneflyb9zIRTgWxcLl06Zg,"neighborhood,political","Upper Klinan,Polomolok,South Cotabato",1,OK
678,126312023,"Lapu, Polomolok, South Cotabato, Philippines",South Cotabato,6.2083783,125.0085239,APPROXIMATE,ChIJHUZRzPeQ9zIRfJa5C9ZbknI,"administrative_area_level_5,political","Lapu,Polomolok,South Cotabato",1,OK
679,126312024,"Cannery Site, Polomolok, Timog Cotabato, Philippines",South Cotabato,6.24474,125.0883625,APPROXIMATE,ChIJqQufR9SE9zIRiFxP-y2yOv8,"political,sublocality,sublocality_level_1","Cannery Site,Polomolok,South Cotabato",1,OK
680,126312025,"Pagalungan, Polomolok, South Cotabato, Philippines",South Cotabato,6.229035,125.0305559,APPROXIMATE,ChIJb8ClnRKQ9zIR1-1rbrTOhEU,"administrative_area_level_5,political","Pagalungan,Polomolok,South Cotabato",1,OK
681,126313000,"Surallah, South Cotabato, Philippines",South Cotabato,6.3194959,124.7519807,APPROXIMATE,ChIJM69f9Cr39zIRHUetuDSr1F0,"administrative_area_level_3,political","SURALLAH,South Cotabato",1,OK
682,126313002,"Buenavista, Surallah, South Cotabato, Philippines",South Cotabato,6.2954609,124.7436923,APPROXIMATE,ChIJ0ZIp5qTx9zIRY2-s2ep1-6s,"administrative_area_level_5,political","Buenavista,Surallah,South Cotabato",1,OK
683,126313003,"Centrala, Surallah, South Cotabato, Philippines",South Cotabato,6.3415048,124.7575059,APPROXIMATE,ChIJ15izSbT29zIRImgvr82LhDk,"neighborhood,political","Centrala,Surallah,South Cotabato",1,OK
684,126313004,"Colongulo, Surallah, South Cotabato, Philippines",South Cotabato,6.3343431,124.674591,APPROXIMATE,ChIJ6Yj3cZjw9zIRL7ZyaLgno38,"administrative_area_level_5,political","Colongulo,Surallah,South Cotabato",1,OK
685,126313005,"Dajay, Surallah, South Cotabato, Philippines",South Cotabato,6.3668984,124.7188222,APPROXIMATE,ChIJU_KtOBr39zIRysjwN7MFi3U,"administrative_area_level_5,political","Dajay,Surallah,South Cotabato",1,OK
686,126313006,"Duengas, Surallah, South Cotabato, Philippines",South Cotabato,6.3526573,124.6994738,APPROXIMATE,ChIJp9TrB0X39zIREg8UrMKT7cE,"administrative_area_level_5,political","Duengas,Surallah,South Cotabato",1,OK
687,126313008,"Canahay (Godwino), Surallah, South Cotabato, Philippines",South Cotabato,6.2685679,124.7436923,APPROXIMATE,ChIJoffTMtjx9zIR3xckr8vwvHM,"administrative_area_level_5,political","Canahay (Godwino),Surallah,South Cotabato",1,OK
688,126313014,"Lambontong, Surallah, South Cotabato, Philippines",South Cotabato,6.3193627,124.8127381,APPROXIMATE,ChIJ7YU6vp_z9zIR9HuPcuuyoT0,"neighborhood,political","Lambontong,Surallah,South Cotabato",1,OK
689,126313017,"Lamian, Surallah, South Cotabato, Philippines",South Cotabato,6.305141,124.842598,APPROXIMATE,ChIJAZSzGz3z9zIRopZnxsjmJ8M,"neighborhood,political","Lamian,Surallah,South Cotabato",1,OK
690,126313018,"Lamsugod, Surallah, South Cotabato, Philippines",South Cotabato,6.2933132,124.8016945,APPROXIMATE,ChIJcb00uLXz9zIRs6B57E-R3e4,"neighborhood,political","Lamsugod,Surallah,South Cotabato",1,OK
691,126313019,"Libertad (Pob.), South Cotabato, Philippines",South Cotabato,6.3623318,124.749218,APPROXIMATE,ChIJWWygue329zIR5_2SqDA-PkU,"administrative_area_level_5,political","Libertad (Pob.),Surallah,South Cotabato",1,OK
692,126313020,"Little Baguio, South Cotabato, Philippines",South Cotabato,6.2828463,124.7326398,APPROXIMATE,ChIJn-YIIDXw9zIRWtMErhZqpAk,"administrative_area_level_5,political","Little Baguio,Surallah,South Cotabato",1,OK
693,126313023,"Moloy, Surallah, South Cotabato, Philippines",South Cotabato,6.3367337,124.7022382,APPROXIMATE,ChIJfe806bfw9zIR-AFHbfMZgF8,"administrative_area_level_5,political","Moloy,Surallah,South Cotabato",1,OK
694,126313024,"Naci (Doce), Surallah, South Cotabato, Philippines",South Cotabato,6.3210426,124.7906495,APPROXIMATE,ChIJ5asy0-7z9zIRK49Y9iPkElk,"administrative_area_level_5,political","Naci (Doce),Surallah,South Cotabato",1,OK
695,126313028,"Talahik, South Cotabato, Philippines",South Cotabato,6.3841775,124.6690605,APPROXIMATE,ChIJERBZWyL49zIRiQOmzUYNrqk,"administrative_area_level_5,political","Talahik,Surallah,South Cotabato",1,OK
696,126313030,"Tubiala, Surallah, South Cotabato, Philippines",South Cotabato,6.3129153,124.779603,APPROXIMATE,ChIJLVkGZ9_z9zIRbTklRRjBHbY,"neighborhood,political","Tubiala,Surallah,South Cotabato",1,OK
697,126313031,"Upper Sepaka, South Cotabato, Philippines",South Cotabato,6.3687317,124.6358702,APPROXIMATE,ChIJgZ1RVg_59zIRlY12Odkmigc,"administrative_area_level_5,political","Upper Sepaka,Surallah,South Cotabato",1,OK
698,126313032,"Veterans, South Cotabato, Philippines",South Cotabato,6.2550355,124.8044555,APPROXIMATE,ChIJmdmu_I_t9zIRGP7a0TjUFsY,"administrative_area_level_5,political","Veterans,Surallah,South Cotabato",1,OK
699,126314000,"Tampakan, South Cotabato, Philippines",South Cotabato,6.4912111,125.0828588,APPROXIMATE,ChIJT0nZAT4h-DIRzekLKK1kmm8,"locality,political","TAMPAKAN,South Cotabato",1,OK
700,126314001,"Barangay Lampitak-Albagan Road, Tampakan, South Cotabato, Philippines",South Cotabato,6.4364169,125.0011668,GEOMETRIC_CENTER,ChIJzbr4GFom-DIROdMHhpDQiU8,route,"Albagan,Tampakan,South Cotabato",1,OK
701,126314002,"Kipalbig, South Cotabato, Philippines",South Cotabato,6.3907392,124.9341234,APPROXIMATE,ChIJY55Ex6kg-DIR8XtMZkMYchw,"administrative_area_level_5,political","Kipalbig,Tampakan,South Cotabato",1,OK
702,126314003,"Lambayong, South Cotabato, Philippines",South Cotabato,6.406109,124.9671983,APPROXIMATE,ChIJs-Zg9UQn-DIRuuoBCIJhDbU,"administrative_area_level_5,political","Lambayong,Tampakan,South Cotabato",1,OK
703,126314004,"Liberty, Tampakan, South Cotabato, Philippines",South Cotabato,6.454733,124.980598,APPROXIMATE,ChIJP__ye5om-DIRlsaf6jXW7kE,"neighborhood,political","Liberty,Tampakan,South Cotabato",1,OK
704,126314005,"Maltana, South Cotabato, Philippines",South Cotabato,6.4102738,124.9423933,APPROXIMATE,ChIJSxi0jskg-DIRRQbp7q12o80,"administrative_area_level_5,political","Maltana,Tampakan,South Cotabato",1,OK
705,126314006,"Tampakan, South Cotabato, Philippines",South Cotabato,6.4912111,125.0828588,APPROXIMATE,ChIJT0nZAT4h-DIRzekLKK1kmm8,"locality,political","Poblacion,Tampakan,South Cotabato",1,OK
706,126314007,"Tablu, South Cotabato, Philippines",South Cotabato,6.471545,125.1048713,APPROXIMATE,ChIJWT-LM8Uu-DIRLK_clxAazkA,"administrative_area_level_5,political","Tablu,Tampakan,South Cotabato",1,OK
707,126314008,"Buto, Tampakan, South Cotabato, Philippines",South Cotabato,6.459063,124.9782205,APPROXIMATE,ChIJX970qaQm-DIRknXO1H6dndQ,"administrative_area_level_5,political","Buto,Tampakan,South Cotabato",1,OK
708,126314009,"Lampitak, Tampakan, South Cotabato, Philippines",South Cotabato,6.433102,125.057602,APPROXIMATE,ChIJK4T9rpMo-DIR5YIPIQXtWbE,"neighborhood,political","Lampitak,Tampakan,South Cotabato",1,OK
709,126314010,"Palo, Tampakan, South Cotabato, Philippines",South Cotabato,6.5027885,125.0498292,APPROXIMATE,ChIJL4-DqHcv-DIR13BrXkVBnqY,"administrative_area_level_5,political","Palo,Tampakan,South Cotabato",1,OK
710,126314011,"Pula-bato, Tampakan, South Cotabato, Philippines",South Cotabato,6.4499655,125.0085239,APPROXIMATE,ChIJ0UZaCHIm-DIRTqm2mbvRgDE,"administrative_area_level_5,political","Pula-bato,Tampakan,South Cotabato",1,OK
711,126314012,"Danlag, Tampakan, South Cotabato, Philippines",South Cotabato,6.4674733,125.0140324,APPROXIMATE,ChIJ9Zvest8l-DIRs9yZzqxzDyE,"administrative_area_level_5,political","Danlag,Tampakan,South Cotabato",1,OK
712,126314013,"San Isidro, Tampakan, South Cotabato, Philippines",South Cotabato,6.4358963,124.9589308,APPROXIMATE,ChIJh4bZSdEm-DIRH4N1-8ns6us,"administrative_area_level_5,political","San Isidro,Tampakan,South Cotabato",1,OK
713,126314014,"Tampakan, South Cotabato, Philippines",South Cotabato,6.4622717,124.9342266,GEOMETRIC_CENTER,ChIJl0g5_1sh-DIRB6qB57w4ops,"establishment,point_of_interest,school","Santa Cruz,Tampakan,South Cotabato",1,OK
714,126315000,"Tantangan, South Cotabato, Philippines",South Cotabato,6.5712051,124.7608883,APPROXIMATE,ChIJEVju7WYR-DIR674UIpVJgys,"locality,political","TANTANGAN,South Cotabato",1,OK
715,126315001,"Bukay Pait, Tantangan, South Cotabato, Philippines",South Cotabato,6.5392867,124.7575059,APPROXIMATE,ChIJ86Ql7QIa-DIR8BzoBwaBdjk,"administrative_area_level_5,political","Bukay Pait,Tantangan,South Cotabato",1,OK
716,126315002,"Cabuling, Tantangan, South Cotabato, Philippines",South Cotabato,6.543949,124.8127381,APPROXIMATE,ChIJV1zd89AZ-DIRXnmW_S8Uzhw,"administrative_area_level_5,political","Cabuling,Tantangan,South Cotabato",1,OK
717,126315003,"Dumadalig, Tantangan, South Cotabato, Philippines",South Cotabato,6.565443,124.7685552,APPROXIMATE,ChIJEzNK67QQ-DIRTFR1njQwGs0,"administrative_area_level_5,political","Dumadalig,Tantangan,South Cotabato",1,OK
718,126315004,"Libas, Tantangan, South Cotabato, Philippines",South Cotabato,6.5015454,124.779603,APPROXIMATE,ChIJeWDG-l8Z-DIR0AXvW-dMedg,"administrative_area_level_5,political","Libas,Tantangan,South Cotabato",1,OK
719,126315005,"Magon, Tantangan, South Cotabato, Philippines",South Cotabato,6.5986005,124.6911804,APPROXIMATE,ChIJqQRlWSAO-DIRrOU1gS3NJ4k,"administrative_area_level_5,political","Magon,Tantangan,South Cotabato",1,OK
720,126315006,"Maibo, Tantangan, South Cotabato, Philippines",South Cotabato,6.5122729,124.7575059,APPROXIMATE,ChIJJUpxPy8a-DIRs3Mz76__RfM,"administrative_area_level_5,political","Maibo,Tantangan,South Cotabato",1,OK
721,126315007,"Mangilala, Tantangan, South Cotabato, Philippines",South Cotabato,6.6402149,124.7354031,APPROXIMATE,ChIJVzr6KsoT-DIROv70x4PGdeY,"administrative_area_level_5,political","Mangilala,Tantangan,South Cotabato",1,OK
722,126315008,"Barangay New IloilO, Poblacion, Tantangan, South Cotabato, Philippines",South Cotabato,6.5453693,124.789457,APPROXIMATE,ChIJeTX59uAZ-DIR1KJRsLBw6U8,"neighborhood,political","New Iloilo,Tantangan,South Cotabato",1,OK
723,126315009,"New Lambunao, South Cotabato, Philippines",South Cotabato,6.5242126,124.834821,APPROXIMATE,ChIJSVK0qkUY-DIRnMTL37BdgHM,"administrative_area_level_5,political","New Lambunao,Tantangan,South Cotabato",1,OK
724,126315010,"Poblacion, Tantangan, South Cotabato, Philippines",South Cotabato,6.5974259,124.7630307,APPROXIMATE,ChIJAZeB8e8Q-DIRjZvKvOSckpM,"administrative_area_level_5,political","Poblacion,Tantangan,South Cotabato",1,OK
725,126315011,"San Felipe, South Cotabato, Philippines",South Cotabato,6.509984,124.8154988,APPROXIMATE,ChIJravQ_AAZ-DIR7C0G7GnmfBo,"administrative_area_level_5,political","San Felipe,Tantangan,South Cotabato",1,OK
726,126315012,"New Cuyapo, South Cotabato, Philippines",South Cotabato,6.6294314,124.7575059,APPROXIMATE,ChIJLb5NS8IT-DIRMLOfW67xqGQ,"administrative_area_level_5,political","New Cuyapo,Tantangan,South Cotabato",1,OK
727,126315013,"Tinongcop, Tantangan, South Cotabato, Philippines",South Cotabato,6.484724,124.7934109,APPROXIMATE,ChIJQ3NFMUkZ-DIROxvGwkRzVfo,"administrative_area_level_5,political","Tinongcop,Tantangan,South Cotabato",1,OK
728,126316000,"T'Boli, South Cotabato, Philippines",South Cotabato,6.1468256,124.906551,APPROXIMATE,ChIJE111-9Lq9zIRc7XUTIIZea8,"locality,political","T'BOLI,South Cotabato",1,OK
729,126316001,"Basag, T'Boli, South Cotabato, Philippines",South Cotabato,6.1305313,125.0057695,APPROXIMATE,ChIJVfXQ3E-W9zIRNgsBGro6OCc,"administrative_area_level_5,political","Basag,T’Boli,South Cotabato",1,OK
730,126316002,"Edwards (Pob.), T'Boli, South Cotabato, Philippines",South Cotabato,6.2208483,124.8127381,APPROXIMATE,ChIJC9VOo1rs9zIRIegdycRDUcU,"administrative_area_level_5,political","Edwards (Pob.),T’Boli,South Cotabato",1,OK
731,126316004,"Kematu, T'Boli, South Cotabato, Philippines",South Cotabato,6.1760784,124.8734523,APPROXIMATE,ChIJ5T72ZK-U9zIRmIRbee94EGY,"administrative_area_level_5,political","Kematu,T’Boli,South Cotabato",1,OK
732,126316005,"Laconon, T'Boli, South Cotabato, Philippines",South Cotabato,6.1290228,124.7851264,APPROXIMATE,ChIJzeDLdwbq9zIR3C8ZM6jNB_Y,"administrative_area_level_5,political","Laconon,T’Boli,South Cotabato",1,OK
733,126316008,"Lamsalome, T'Boli, South Cotabato, Philippines",South Cotabato,6.2678828,124.9010354,APPROXIMATE,ChIJMXX_DXyN9zIRWOpRIxeAlxE,"administrative_area_level_5,political","Lamsalome,T’Boli,South Cotabato",1,OK
734,126316011,"New Dumangas, T'Boli, South Cotabato, Philippines",South Cotabato,6.1631327,124.8072165,APPROXIMATE,ChIJPzBDcrrr9zIRqGQwbeoEEco,"administrative_area_level_5,political","New Dumangas,T’Boli,South Cotabato",1,OK
735,126316012,"Sinolon, T'Boli, South Cotabato, Philippines",South Cotabato,6.2468667,124.8237803,APPROXIMATE,ChIJx4j3sXbt9zIRJoJxeX2pIoE,"administrative_area_level_5,political","Sinolon,T’Boli,South Cotabato",1,OK
736,126316014,"Lambangan, T'Boli, South Cotabato, Philippines",South Cotabato,6.2393844,124.9230955,APPROXIMATE,ChIJcfMcoRSS9zIRiLsp2ImIpbo,"administrative_area_level_5,political","Lambangan,T’Boli,South Cotabato",1,OK
737,126316016,"Maan, T'Boli, South Cotabato, Philippines",South Cotabato,6.0430862,124.983731,APPROXIMATE,ChIJC9UbEj-89zIRQCCRidGqB60,"administrative_area_level_5,political","Maan,T’Boli,South Cotabato",1,OK
738,126316017,"Afus, T'Boli, South Cotabato, Philippines",South Cotabato,6.1566163,124.834821,APPROXIMATE,ChIJceLI-x_r9zIR8nu6dMev00M,"administrative_area_level_5,political","Afus,T’Boli,South Cotabato",1,OK
739,126316018,"Lambuling, T'Boli, South Cotabato, Philippines",South Cotabato,6.210172,124.8955195,APPROXIMATE,ChIJbcTPmRyT9zIRh9uMWwjibHo,"administrative_area_level_5,political","Lambuling,T’Boli,South Cotabato",1,OK
740,126316019,"Lamhako, T'Boli, South Cotabato, Philippines",South Cotabato,6.2345971,124.8679347,APPROXIMATE,ChIJy-IFOzLt9zIRQM-YkVOJe-8,"administrative_area_level_5,political","Lamhako,T’Boli,South Cotabato",1,OK
741,126316020,"Poblacion, T'Boli, South Cotabato, Philippines",South Cotabato,6.1940131,124.8127381,APPROXIMATE,ChIJXTvxS3js9zIRDJhhkePuI4Y,"administrative_area_level_5,political","Poblacion,T’Boli,South Cotabato",1,OK
742,126316021,"Talcon, T'Boli, South Cotabato, Philippines",South Cotabato,6.2035929,124.9534187,APPROXIMATE,ChIJL7kQSWKR9zIRtwAxwqGCCRY,"administrative_area_level_5,political","Talcon,T’Boli,South Cotabato",1,OK
743,126316022,"Talufo, T'Boli, South Cotabato, Philippines",South Cotabato,6.2614378,124.8679347,APPROXIMATE,ChIJm-zQtVeN9zIR50gQys4s7xo,"administrative_area_level_5,political","Talufo,T’Boli,South Cotabato",1,OK
744,126316023,"Tudok, T'Boli, South Cotabato, Philippines",South Cotabato,6.0156812,124.8251604,APPROXIMATE,ChIJXcoMOxvH9zIR9V-VBChRWnA,"neighborhood,political","Tudok,T’Boli,South Cotabato",1,OK
745,126316024,"Aflek, T'Boli, South Cotabato, Philippines",South Cotabato,6.1743684,124.9561748,APPROXIMATE,ChIJIxAKJK2W9zIR772uSLQda_g,"administrative_area_level_5,political","Aflek,T’Boli,South Cotabato",1,OK
746,126316025,"Datal Bob, T'Boli, South Cotabato, Philippines",South Cotabato,6.2198475,124.9451498,APPROXIMATE,ChIJIaTQCNOT9zIRVg5WYpsSHms,"administrative_area_level_5,political","Datal Bob,T’Boli,South Cotabato",1,OK
747,126316026,"Desawo, T'Boli, South Cotabato, Philippines",South Cotabato,6.1736662,124.8458603,APPROXIMATE,ChIJ-3G3u0Xr9zIRCDIJI7wOAZQ,"administrative_area_level_5,political","Desawo,T’Boli,South Cotabato",1,OK
748,126316027,"Dlanag, T'Boli, South Cotabato, Philippines",South Cotabato,6.0689409,124.7519807,APPROXIMATE,ChIJGz-NqNTD9zIRb94WzUK2Zb4,"administrative_area_level_5,political","Dlanag,T’Boli,South Cotabato",1,OK
749,126316028,"Lemsnolon, T'Boli, South Cotabato, Philippines",South Cotabato,6.2281396,124.834821,APPROXIMATE,ChIJb6Ew7R7t9zIRwGL5fjX9i50,"administrative_area_level_5,political","Lemsnolon,T’Boli,South Cotabato",1,OK
750,126316029,"Malugong, T'Boli, South Cotabato, Philippines",South Cotabato,6.1901978,124.9534187,APPROXIMATE,ChIJSZK2vFiR9zIRXCdO8yANycY,"administrative_area_level_5,political","Malugong,T’Boli,South Cotabato",1,OK
751,126316030,"Mongocayo, T'Boli, South Cotabato, Philippines",South Cotabato,6.1176068,124.9396367,APPROXIMATE,ChIJrX9llfiV9zIRgCVxUvM5gw8,"administrative_area_level_5,political","Mongocayo,T’Boli,South Cotabato",1,OK
752,126316031,"Salacafe, T'Boli, South Cotabato, Philippines",South Cotabato,6.0868158,124.8734523,APPROXIMATE,ChIJy413QYq_9zIR-B0vIjPUIs0,"administrative_area_level_5,political","Salacafe,T’Boli,South Cotabato",1,OK
753,126316032,"T'bolok, T'Boli, South Cotabato, Philippines",South Cotabato,6.1208709,124.8955195,APPROXIMATE,ChIJ9xD3MWiV9zIRZc9jysiCWS0,"administrative_area_level_5,political","T'bolok,T’Boli,South Cotabato",1,OK
754,126317000,"Tupi, South Cotabato, Philippines",South Cotabato,6.3384936,124.9727096,APPROXIMATE,ChIJuwHkeliJ9zIR2MBwBIQEGLY,"locality,political","TUPI,South Cotabato",1,OK
755,126317001,"Acmonan, Tupi, South Cotabato, Philippines",South Cotabato,6.3221108,125.0112782,APPROXIMATE,ChIJ_0U4XsyI9zIRjrX4zC045eI,"administrative_area_level_5,political","Acmonan,Tupi,South Cotabato",1,OK
756,126317002,"Bololmala, Tupi, South Cotabato, Philippines",South Cotabato,6.364699,124.9230955,APPROXIMATE,ChIJcVPkajiK9zIRAJt0abOMJ5g,"administrative_area_level_5,political","Bololmala,Tupi,South Cotabato",1,OK
757,126317003,"Bunao, Tupi, South Cotabato, Philippines",South Cotabato,6.3027709,124.9423933,APPROXIMATE,ChIJy4TJ6ySM9zIRZTqx3IGTDig,"administrative_area_level_5,political","Bunao,Tupi,South Cotabato",1,OK
758,126317004,"Cebuano, Tupi, South Cotabato, Philippines",South Cotabato,6.3621533,124.9561748,APPROXIMATE,ChIJb3MgrpuJ9zIRO9_jc1mY_fQ,"administrative_area_level_5,political","Cebuano,Tupi,South Cotabato",1,OK
759,126317005,"Crossing Rubber, Tupi, South Cotabato, Philippines",South Cotabato,6.371055,124.905899,APPROXIMATE,ChIJC6Ct-veK9zIRaX1zDrIf3VA,"neighborhood,political","Crossing Rubber,Tupi,South Cotabato",1,OK
760,126317006,"Kablon, South Cotabato, Philippines",South Cotabato,6.3098751,125.0250484,APPROXIMATE,ChIJOyYNH1CP9zIRh77lM5rMpqw,"administrative_area_level_5,political","Kablon,Tupi,South Cotabato",1,OK
761,126317007,"Kalkam, Tupi, South Cotabato, Philippines",South Cotabato,6.317039,124.9313665,APPROXIMATE,ChIJRRBGvRWM9zIR7OEEhECB9wM,"administrative_area_level_5,political","Kalkam,Tupi,South Cotabato",1,OK
762,126317009,"Linan, Tupi, South Cotabato, Philippines",South Cotabato,6.3628094,125.0057695,APPROXIMATE,ChIJkwvmUaiJ9zIRSln3Yc3CRXo,"administrative_area_level_5,political","Linan,Tupi,South Cotabato",1,OK
763,126317010,"Lunen, South Cotabato, Philippines",South Cotabato,6.3117971,124.9120662,APPROXIMATE,ChIJD7wl-2OM9zIR8MboJigtyoQ,"administrative_area_level_5,political","Lunen,Tupi,South Cotabato",1,OK
